Tue Aug 29 17:02:38 2023    profile.bin

         22007397 function calls (22007369 primitive calls) in 10.037 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    75603    0.021    0.000    0.031    0.000 dvar.py:21(__init__)
      196    0.000    0.000    0.001    0.000 dvar.py:259(__mul__)
    39252    0.040    0.000    0.176    0.000 dvar.py:269(times)
    39056    0.014    0.000    0.190    0.000 dvar.py:280(__rmul__)
    35249    0.014    0.000    0.288    0.000 dvar.py:283(__add__)
    38156    0.036    0.000    0.301    0.000 dvar.py:339(plus)
      192    0.000    0.000    0.001    0.000 dvar.py:352(to_linear_expr)
    38348    0.031    0.000    0.211    0.000 dvar.py:356(_make_linear_expr)
     2907    0.001    0.000    0.027    0.000 dvar.py:359(__radd__)
      192    0.000    0.000    0.003    0.000 dvar.py:362(__sub__)
      192    0.000    0.000    0.003    0.000 dvar.py:365(minus)
      192    0.000    0.000    0.006    0.000 dvar.py:378(__rsub__)
   711497    0.075    0.000    0.075    0.000 dvar.py:53(iter_terms)
      192    0.000    0.000    0.000    0.000 dvar.py:59(negate)
      678    0.000    0.000    0.000    0.000 dvar.py:66(number_of_terms)
   111219    0.024    0.000    0.113    0.000 dvar.py:674(is_var)
   141657    0.016    0.000    0.016    0.000 dvar.py:69(unchecked_get_coef)
   202153    0.019    0.000    0.019    0.000 dvar.py:72(contains_var)
   609003    0.050    0.000    0.050    0.000 dvar.py:82(__hash__)
        1    0.000    0.000    0.000    0.000 engine_factory.py:21(__init__)
        1    0.000    0.000    0.000    0.000 engine_factory.py:27(_get_engine_type_from_agent)
        3    0.000    0.000    0.000    0.000 engine_factory.py:66(_is_cplex_resolved)
        1    0.000    0.000    0.000    0.000 engine_factory.py:69(_resolve_cplex)
        1    0.000    0.000    0.000    0.000 engine_factory.py:85(_ensure_cplex_resolved)
        1    0.000    0.000    0.004    0.004 engine_factory.py:90(new_engine)
       11    0.000    0.000    0.000    0.000 enum.py:579(__hash__)
        3    0.000    0.000    0.000    0.000 environment.py:118(has_cplex)
        1    0.000    0.000    0.000    0.000 environment.py:134(check_cplex_version)
        1    0.000    0.000    0.000    0.000 environment.py:180(cplex_version_as_tuple)
        1    0.000    0.000    0.000    0.000 environment.py:211(has_numpy)
        1    0.000    0.000    0.000    0.000 environment.py:228(auto_configure)
        2    0.000    0.000    0.000    0.000 environment.py:239(get_cplex_module)
        1    0.000    0.000    0.000    0.000 environment.py:339(check_cplex)
        1    0.000    0.000    0.000    0.000 environment.py:357(check_numpy)
        1    0.000    0.000    0.000    0.000 environment.py:383(check_pandas)
        1    0.000    0.000    0.000    0.000 environment.py:442(get_default_env)
        1    0.000    0.000    0.000    0.000 environment.py:448(parse_cplex_version)
        5    0.000    0.000    0.000    0.000 environment.py:460(<genexpr>)
        1    0.000    0.000    0.000    0.000 environment.py:60(__init__)
        1    0.000    0.000    0.000    0.000 environment.py:732(get_parameter)
        1    0.000    0.000    0.000    0.000 environment.py:747(get_available_core_count)
        2    0.000    0.000    0.000    0.000 environment.py:808(get_environment)
        1    0.000    0.000    0.000    0.000 environment.py:93(_set_numpy_hook)
        1    0.000    0.000    0.000    0.000 error_handler.py:109(__init__)
        1    0.000    0.000    0.000    0.000 error_handler.py:140(set_output_level)
        1    0.000    0.000    0.000    0.000 error_handler.py:17(__init__)
        1    0.000    0.000    0.000    0.000 error_handler.py:274(__init__)
        1    0.000    0.000    0.000    0.000 error_handler.py:59(parse)
        1    0.000    0.000    0.000    0.000 error_handler.py:93(_name2level_map)
        1    0.000    0.000    0.000    0.000 exceptions.py:27(__init__)
        1    0.000    0.000    0.000    0.000 exceptions.py:59(getMsg)
      288    0.001    0.000    0.001    0.000 extmath.py:118(safe_sparse_dot)
      288    0.000    0.000    0.003    0.000 extmath.py:663(_safe_accumulator_op)
      288    0.000    0.000    0.000    0.000 fromnumeric.py:2100(_sum_dispatcher)
      288    0.000    0.000    0.002    0.000 fromnumeric.py:2105(sum)
      288    0.000    0.000    0.002    0.000 fromnumeric.py:70(_wrapreduction)
      288    0.000    0.000    0.000    0.000 fromnumeric.py:71(<dictcomp>)
       18    0.000    0.000    0.001    0.000 genericpath.py:27(isfile)
      288    0.000    0.000    0.000    0.000 inspect.py:73(isclass)
      484    0.000    0.000    0.022    0.000 linear.py:1012(quotient)
    35324    0.010    0.000    0.330    0.000 linear.py:1028(__add__)
    35129    0.013    0.000    0.307    0.000 linear.py:1043(__sub__)
      868    0.000    0.000    0.033    0.000 linear.py:1062(__mul__)
      627    0.000    0.000    0.026    0.000 linear.py:1065(__rmul__)
      484    0.000    0.000    0.022    0.000 linear.py:1071(__div__)
      484    0.000    0.000    0.023    0.000 linear.py:1081(__truediv__)
      192    0.000    0.000    0.000    0.000 linear.py:1157(__init__)
      384    0.000    0.000    0.000    0.000 linear.py:1179(is_constant)
    77254    0.012    0.000    0.012    0.000 linear.py:122(iter_terms)
    70732    0.012    0.000    0.012    0.000 linear.py:127(unchecked_get_coef)
      682    0.001    0.000    0.001    0.000 linear.py:1288(__init__)
      288    0.000    0.000    0.000    0.000 linear.py:130(contains_var)
      980    0.000    0.000    0.000    0.000 linear.py:1326(is_constant)
      490    0.000    0.000    0.000    0.000 linear.py:1349(get_constant)
     1113    0.002    0.000    0.030    0.000 linear.py:146(plus)
      192    0.000    0.000    0.005    0.000 linear.py:1464(subtract)
      192    0.000    0.000    0.001    0.000 linear.py:180(quotient)
      921    0.001    0.000    0.028    0.000 linear.py:186(__add__)
      678    0.000    0.000    0.022    0.000 linear.py:189(__radd__)
      192    0.000    0.000    0.001    0.000 linear.py:208(__div__)
      192    0.000    0.000    0.001    0.000 linear.py:211(__truediv__)
     1113    0.001    0.000    0.022    0.000 linear.py:335(to_linear_expr)
    72432    0.044    0.000    0.044    0.000 linear.py:366(_new_terms_dict)
   112136    0.132    0.000    0.219    0.000 linear.py:387(__init__)
    72432    0.029    0.000    0.219    0.000 linear.py:447(clone_if_necessary)
    72432    0.077    0.000    0.190    0.000 linear.py:467(clone)
    72916    0.012    0.000    0.012    0.000 linear.py:525(is_constant)
    72481    0.020    0.000    0.054    0.000 linear.py:555(unchecked_get_coef)
      192    0.000    0.000    0.000    0.000 linear.py:56(is_discrete_locked)
    98413    0.062    0.000    0.107    0.000 linear.py:577(_add_term)
      192    0.000    0.000    0.000    0.000 linear.py:59(check_discrete_lock_frozen)
      384    0.000    0.000    0.000    0.000 linear.py:644(constant)
      192    0.000    0.000    0.001    0.000 linear.py:651(constant)
    41438    0.006    0.000    0.006    0.000 linear.py:655(get_constant)
      192    0.000    0.000    0.001    0.000 linear.py:658(_set_constant)
     2916    0.001    0.000    0.001    0.000 linear.py:664(contains_var)
     2865    0.089    0.000    0.117    0.000 linear.py:764(_add_expr)
    36437    0.038    0.000    0.218    0.000 linear.py:781(add)
    39636    0.043    0.000    0.081    0.000 linear.py:80(__init__)
    39893    0.011    0.000    0.016    0.000 linear.py:819(iter_terms)
        1    0.000    0.000    0.000    0.000 linear.py:827(number_of_terms)
    35321    0.051    0.000    0.153    0.000 linear.py:834(subtract)
     1979    0.049    0.000    0.063    0.000 linear.py:878(_scale)
     1979    0.003    0.000    0.067    0.000 linear.py:889(multiply)
      484    0.001    0.000    0.019    0.000 linear.py:950(divide)
    35324    0.017    0.000    0.320    0.000 linear.py:972(plus)
    35129    0.024    0.000    0.293    0.000 linear.py:990(minus)
     1495    0.001    0.000    0.058    0.000 linear.py:997(times)
      811    0.002    0.000    0.004    0.000 mfactory.py:1031(_new_var_container)
      811    0.001    0.000    0.001    0.000 mfactory.py:1042(__init__)
      325    0.000    0.000    0.000    0.000 mfactory.py:1168(_attach_var_list)
      486    0.000    0.000    0.001    0.000 mfactory.py:1172(_attach_var_dict)
      486    0.000    0.000    0.001    0.000 mfactory.py:1175(iter_dict_values)
     4884    0.002    0.000    0.005    0.000 mfactory.py:120(<lambda>)
    69984    0.015    0.000    0.015    0.000 mfactory.py:123(<lambda>)
        2    0.000    0.000    0.000    0.000 mfactory.py:146(__init__)
      486    0.000    0.000    0.000    0.000 mfactory.py:162(var_dict_type)
        2    0.000    0.000    0.000    0.000 mfactory.py:165(_term_dict_type_from_ordering)
        1    0.000    0.000    0.000    0.000 mfactory.py:189(__init__)
    39462    0.013    0.000    0.013    0.000 mfactory.py:200(_new_term_dict)
      192    0.000    0.000    0.000    0.000 mfactory.py:204(new_zero_expr)
      735    0.002    0.000    0.030    0.000 mfactory.py:213(_make_new_var)
      735    0.002    0.000    0.034    0.000 mfactory.py:221(new_var)
     1297    0.003    0.000    0.008    0.000 mfactory.py:255(make_key_seq)
      811    0.000    0.000    0.000    0.000 mfactory.py:285(_get_stringifier)
      811    0.002    0.000    0.038    0.000 mfactory.py:296(_expand_names)
      811    0.011    0.000    0.031    0.000 mfactory.py:303(<listcomp>)
     1622    0.001    0.000    0.002    0.000 mfactory.py:322(_expand_bounds)
      325    0.001    0.000    0.054    0.000 mfactory.py:430(var_list)
      811    0.054    0.000    0.328    0.000 mfactory.py:440(new_var_list)
      811    0.060    0.000    0.100    0.000 mfactory.py:482(<listcomp>)
      486    0.005    0.000    0.006    0.000 mfactory.py:499(_make_var_dict)
      486    0.016    0.000    0.311    0.001 mfactory.py:514(new_var_multidict)
      486    0.001    0.000    0.006    0.000 mfactory.py:516(<listcomp>)
      682    0.001    0.000    0.002    0.000 mfactory.py:557(_new_constant_expr)
      874    0.000    0.000    0.003    0.000 mfactory.py:567(constant_expr)
    38349    0.031    0.000    0.160    0.000 mfactory.py:573(linear_expr)
    39444    0.023    0.000    0.104    0.000 mfactory.py:576(_new_monomial_expr)
   286184    0.065    0.000    0.098    0.000 mfactory.py:586(_to_linear_operand)
      811    0.002    0.000    0.003    0.000 mfactory.py:60(fix_format_string)
        1    0.000    0.000    0.000    0.000 mfactory.py:624(_to_expr)
   142996    0.207    0.000    0.714    0.000 mfactory.py:640(_new_binary_constraint)
      192    0.000    0.000    0.000    0.000 mfactory.py:752(check_expr_discrete_lock)
     4884    0.001    0.000    0.001    0.000 mfactory.py:84(is_tuple_w_standard_str)
     4884    0.002    0.000    0.003    0.000 mfactory.py:92(str_flatten_tuple)
       93    0.002    0.000    0.260    0.003 mfactory.py:966(_new_constraint_block1)
      811    0.001    0.000    0.005    0.000 mfactory.py:99(compile_naming_function)
       93    0.000    0.000    0.046    0.000 mfactory.py:999(_post_constraint_block)
      508    0.000    0.000    0.000    0.000 model.py:116(binary_vartype)
        1    0.000    0.000    0.004    0.004 model.py:1189(_make_new_engine_from_agent)
        1    0.000    0.000    0.000    0.000 model.py:124(integer_vartype)
   141498    0.105    0.000    0.176    0.000 model.py:1315(__notify_new_model_object)
     1037    0.000    0.000    0.000    0.000 model.py:132(continuous_vartype)
      735    0.000    0.000    0.002    0.000 model.py:1345(_register_one_var)
      811    0.027    0.000    0.034    0.000 model.py:1349(_register_block_vars)
   140763    0.100    0.000    0.302    0.000 model.py:1365(_register_one_constraint)
       93    0.000    0.000    0.000    0.000 model.py:1384(_register_block_cts)
      811    0.001    0.000    0.001    0.000 model.py:1442(_add_var_container)
      735    0.000    0.000    0.000    0.000 model.py:1452(origin_key)
      735    0.001    0.000    0.001    0.000 model.py:1462(set_obj_origin)
      811    0.001    0.000    0.001    0.000 model.py:1501(number_of_variables)
        1    0.000    0.000    0.000    0.000 model.py:174(_make_environment)
        1    0.000    0.000    0.000    0.000 model.py:180(_lazy_get_environment)
        1    0.000    0.000    0.000    0.000 model.py:189(init_numpy)
      735    0.001    0.000    0.036    0.000 model.py:2234(_var)
      731    0.001    0.000    0.036    0.000 model.py:2242(continuous_var)
        1    0.000    0.000    0.000    0.000 model.py:2255(integer_var)
        3    0.000    0.000    0.000    0.000 model.py:2268(binary_var)
      325    0.000    0.000    0.054    0.000 model.py:2311(_var_list)
      262    0.001    0.000    0.047    0.000 model.py:2321(binary_var_list)
       63    0.000    0.000    0.008    0.000 model.py:2397(continuous_var_list)
        1    0.000    0.000    0.000    0.000 model.py:240(environment)
      676    0.001    0.000    0.001    0.000 model.py:256(_typecheck_as_denominator)
        1    0.000    0.000    0.000    0.000 model.py:275(_parse_kwargs)
      486    0.001    0.000    0.313    0.001 model.py:2856(_var_multidict)
      243    0.000    0.000    0.139    0.001 model.py:2864(binary_var_matrix)
      243    0.000    0.000    0.175    0.001 model.py:2911(continuous_var_matrix)
      242    0.000    0.000    0.032    0.000 model.py:3261(sum)
        1    0.000    0.000    0.004    0.004 model.py:340(_new_engine)
   140763    0.101    0.000    5.079    0.000 model.py:3425(_create_engine_constraint)
        1    0.000    0.000    0.000    0.000 model.py:343(_new_linear_factory)
        1    0.000    0.000    0.000    0.000 model.py:347(_new_quadratic_factory)
   142995    0.021    0.000    0.021    0.000 model.py:3494(_register_ct_name)
   142996    0.188    0.000    1.143    0.000 model.py:3503(_prepare_constraint)
        1    0.000    0.000    0.005    0.005 model.py:352(__init__)
   142995    0.029    0.000    0.029    0.000 model.py:3537(_check_new_ct_index)
   140857    0.058    0.000    0.076    0.000 model.py:3544(_check_trivial_constraints)
   140764    0.160    0.000    7.015    0.000 model.py:3548(_add_constraint_internal)
   140763    0.094    0.000    5.476    0.000 model.py:3563(_post_constraint)
   140764    0.051    0.000    7.066    0.000 model.py:4040(add_constraint)
       93    0.000    0.000    0.260    0.003 model.py:4087(add_constraints)
   142996    0.075    0.000    0.789    0.000 model.py:4143(_new_xconstraint)
        1    0.000    0.000    0.000    0.000 model.py:4593(has_multi_objective)
        1    0.000    0.000    0.000    0.000 model.py:4610(set_objective)
        1    0.000    0.000    0.000    0.000 model.py:4626(set_objective_sense)
        1    0.000    0.000    0.000    0.000 model.py:4648(set_objective_expr)
        1    0.000    0.000    0.000    0.000 model.py:4720(_new_default_objective_expr)
        1    0.000    0.000    0.000    0.000 model.py:4724(default_objective_sense)
        1    0.000    0.000    0.000    0.000 model.py:4970(_resolve_sense)
        4    0.000    0.000    0.000    0.000 model.py:761(keep_ordering)
     1639    0.000    0.000    0.000    0.000 model.py:773(ignore_names)
        1    0.000    0.000    0.000    0.000 model.py:934(solver_agent)
      737    0.000    0.000    0.000    0.000 model.py:946(logger)
        1    0.000    0.000    0.000    0.000 multiarray.py:1043(copyto)
       42    0.000    0.000    0.000    0.000 ntpath.py:121(splitdrive)
        4    0.000    0.000    0.000    0.000 ntpath.py:199(split)
        4    0.000    0.000    0.000    0.000 ntpath.py:240(dirname)
        6    0.000    0.000    0.000    0.000 ntpath.py:33(_get_bothseps)
        2    0.000    0.000    0.000    0.000 ntpath.py:66(isabs)
       18    0.000    0.000    0.000    0.000 ntpath.py:74(join)
        1    0.000    0.000    0.000    0.000 numeric.py:144(ones)
     3570    0.001    0.000    0.002    0.000 numerictypes.py:286(issubclass_)
     1785    0.005    0.000    0.008    0.000 numerictypes.py:360(issubdtype)
        1    0.000    0.000    0.000    0.000 numutils.py:92(__init__)
        4    0.000    0.000    0.000    0.000 operand.py:124(number_of_terms)
        8    0.000    0.000    0.000    0.000 operand.py:125(<genexpr>)
        1    0.000    0.000    0.000    0.000 operand.py:138(is_quad_expr)
   251811    0.020    0.000    0.020    0.000 operand.py:148(get_constant)
   496722    0.039    0.000    0.039    0.000 operand.py:20(is_constant)
   213290    0.019    0.000    0.019    0.000 operand.py:27(notify_used)
    71797    0.047    0.000    0.422    0.000 operand.py:53(__le__)
    35441    0.024    0.000    0.229    0.000 operand.py:56(__eq__)
    35758    0.023    0.000    0.233    0.000 operand.py:59(__ge__)
        2    0.000    0.000    0.000    0.000 os.py:664(__getitem__)
        2    0.000    0.000    0.000    0.000 os.py:726(check_str)
        2    0.000    0.000    0.000    0.000 os.py:732(encodekey)
        1    0.000    0.000    0.000    0.000 platform.py:1028(system)
        1    0.000    0.000    0.000    0.000 platform.py:1065(machine)
        1    0.000    0.000    0.000    0.000 platform.py:1117(_sys_version)
        1    0.000    0.000    0.000    0.000 platform.py:1237(python_version)
        1    0.000    0.000    0.000    0.000 platform.py:765(_syscmd_file)
        1    0.000    0.000    0.000    0.000 platform.py:801(architecture)
        2    0.000    0.000    0.000    0.000 platform.py:890(uname)
        1    0.000    0.000   10.037   10.037 profile_code.py:26(model_build)
        1    0.000    0.000    0.000    0.000 quadfact.py:38(__init__)
      676    0.001    0.000    0.001    0.000 sttck.py:49(typecheck_as_denominator)
      486    0.000    0.000    0.000    0.000 tck.py:245(check_for_duplicate_keys)
        1    0.000    0.000    0.000    0.000 tck.py:252(__init__)
        1    0.000    0.000    0.000    0.000 tck.py:267(__init__)
       93    0.000    0.000    0.000    0.000 tck.py:277(typecheck_iterable)
   142996    0.071    0.000    0.263    0.000 tck.py:353(typecheck_ct_to_add)
    42019    0.023    0.000    0.031    0.000 tck.py:36(static_validate_num1)
       93    0.001    0.000    0.003    0.000 tck.py:399(typecheck_constraint_seq)
      972    0.001    0.000    0.002    0.000 tck.py:451(typecheck_num)
      735    0.000    0.000    0.000    0.000 tck.py:478(check_var_domain)
   142996    0.049    0.000    0.069    0.000 tck.py:502(typecheck_in_model)
     1297    0.001    0.000    0.004    0.000 tck.py:507(typecheck_key_seq)
    17845    0.001    0.000    0.001    0.000 tck.py:508(<genexpr>)
    41580    0.009    0.000    0.009    0.000 tck.py:511(get_number_validation_fn)
   142996    0.090    0.000    0.127    0.000 tck.py:530(typecheck_two_in_model)
   140857    0.017    0.000    0.017    0.000 tck.py:540(check_trivial_constraints)
        1    0.000    0.000    0.000    0.000 tck.py:780(get_typechecker)
     1497    0.001    0.000    0.001    0.000 utils.py:127(_is_numpy_ndslot)
   128017    0.034    0.000    0.043    0.000 utils.py:155(is_number)
      242    0.000    0.000    0.000    0.000 utils.py:160(is_pandas_series)
     1297    0.000    0.000    0.001    0.000 utils.py:164(is_pandas_dataframe)
     1739    0.001    0.000    0.001    0.000 utils.py:168(is_numpy_ndarray)
      812    0.000    0.000    0.000    0.000 utils.py:182(is_string)
     1632    0.001    0.000    0.001    0.000 utils.py:200(is_iterable)
      242    0.000    0.000    0.000    0.000 utils.py:210(is_iterator)
        6    0.000    0.000    0.000    0.000 utils.py:539(__init__)
      811    0.000    0.000    0.001    0.000 utils.py:578(size)
   141498    0.046    0.000    0.046    0.000 utils.py:602(notify_obj_index)
      904    0.007    0.000    0.007    0.000 utils.py:606(notify_obj_indices)
        1    0.000    0.000    0.000    0.000 utils.py:756(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:764(new_empty)
        1    0.000    0.000    0.000    0.000 utils.py:768(empty)
     1622    0.001    0.000    0.003    0.000 utils.py:920(from_value)
     1622    0.001    0.000    0.001    0.000 utils.py:931(__init__)
     1497    0.001    0.000    0.009    0.000 utils.py:94(numpy_is_numeric)
     1622    0.002    0.000    0.002    0.000 utils.py:953(__init__)
   149736    0.010    0.000    0.010    0.000 utils.py:961(__getitem__)
      288    0.000    0.000    0.002    0.000 validation.py:1034(check_is_fitted)
      288    0.001    0.000    0.001    0.000 validation.py:1094(<listcomp>)
      288    0.001    0.000    0.001    0.000 validation.py:244(_num_samples)
      288    0.000    0.000    0.000    0.000 validation.py:454(_ensure_no_complex_data)
      288    0.002    0.000    0.011    0.000 validation.py:461(check_array)
      864    0.001    0.000    0.015    0.000 validation.py:59(inner_f)
      288    0.002    0.000    0.006    0.000 validation.py:83(_assert_all_finite)
        1    0.000    0.000    0.000    0.000 vartype.py:141(__init__)
        5    0.000    0.000    0.000    0.000 vartype.py:18(__init__)
        1    0.000    0.000    0.000    0.000 vartype.py:181(__init__)
      486    0.000    0.000    0.001    0.000 vartype.py:189(_compute_lb)
        1    0.000    0.000    0.000    0.000 vartype.py:215(__init__)
      811    0.000    0.000    0.000    0.000 vartype.py:24(is_semi_type)
        1    0.000    0.000    0.000    0.000 vartype.py:248(__init__)
     1546    0.000    0.000    0.000    0.000 vartype.py:27(cplex_typecode)
        1    0.000    0.000    0.000    0.000 vartype.py:293(__init__)
      811    0.000    0.000    0.000    0.000 vartype.py:48(default_lb)
      811    0.000    0.000    0.000    0.000 vartype.py:54(default_ub)
      735    0.000    0.000    0.001    0.000 vartype.py:60(resolve_lb)
      735    0.000    0.000    0.000    0.000 vartype.py:67(resolve_ub)
      288    0.000    0.000    0.001    0.000 warnings.py:143(simplefilter)
      288    0.000    0.000    0.001    0.000 warnings.py:159(_add_filter)
      288    0.000    0.000    0.000    0.000 warnings.py:428(__init__)
      288    0.000    0.000    0.000    0.000 warnings.py:449(__enter__)
      288    0.000    0.000    0.000    0.000 warnings.py:468(__exit__)
    34848    0.013    0.000    0.017    0.000 xcounter.py:244(update_dict_from_item_value)
        1    0.000    0.000    0.000    0.000 {built-in method _socket.gethostname}
        1    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
      864    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
      261    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
   144386    0.033    0.000    0.238    0.000 {built-in method builtins.any}
        8    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000   10.037   10.037 {built-in method builtins.exec}
   286841    0.041    0.000    0.041    0.000 {built-in method builtins.getattr}
     2890    0.001    0.000    0.001    0.000 {built-in method builtins.hasattr}
       11    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
      735    0.000    0.000    0.000    0.000 {built-in method builtins.id}
  1439238    0.247    0.000    0.515    0.000 {built-in method builtins.isinstance}
     5355    0.001    0.000    0.001    0.000 {built-in method builtins.issubclass}
     3496    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
   303065    0.026    0.000    0.026    0.000 {built-in method builtins.len}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
     4389    0.002    0.000    0.002    0.000 {built-in method builtins.max}
   572700    0.139    0.000    0.775    0.000 {built-in method builtins.next}
        4    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.round}
     3154    0.021    0.000    0.273    0.000 {built-in method builtins.sum}
      288    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       48    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXCHANNELptrPtr_value}
        2    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXEfixparam}
        8    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXaddfuncdest}
   140856    0.246    0.000    0.246    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXaddrows}
        1    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXchgobjoffset}
        1    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXchgobjsen}
        1    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXcreateprob}
        4    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXdelfuncdest}
       12    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXgetchannels}
     1546    0.001    0.000    0.001    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXgetnumcols}
   281712    0.061    0.000    0.061    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXgetnumrows}
       41    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXinfodblparam}
      111    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXinfointparam}
       22    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXinfolongparam}
        4    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXinfostrparam}
     1546    0.010    0.000    0.010    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXnewcols}
        1    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXopenCPLEX}
        2    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXsetintparam}
        1    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXsetstrparam}
        2    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXversion}
   140856    0.225    0.000    0.225    0.000 {built-in method cplex._internal.py36_cplex1280.Pylolmat_to_CHBmat}
       66    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.cpxlongPtr_value}
      123    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.doublePtr_value}
   145494    0.037    0.000    0.037    0.000 {built-in method cplex._internal.py36_cplex1280.double_list_to_C_array}
   140856    0.040    0.000    0.040    0.000 {built-in method cplex._internal.py36_cplex1280.free_CHBmat}
   145494    0.030    0.000    0.030    0.000 {built-in method cplex._internal.py36_cplex1280.free_double_C_array}
        1    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.init_callback_lock}
      335    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.intPtr_value}
       48    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.new_CPXCHANNELptrPtr}
       66    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.new_cpxlongPtr}
      123    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.new_doublePtr}
      335    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.new_intPtr}
        1    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.pack_env_lp_ptr}
        1    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.set_status_checker}
        1    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.setpyterminate}
    38045    0.019    0.000    0.019    0.000 {built-in method math.pow}
       66    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
       18    0.001    0.000    0.001    0.000 {built-in method nt.stat}
      864    0.001    0.000    0.001    0.000 {built-in method numpy.array}
      289    0.000    0.000    0.002    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_legacy_print_mode}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
       10    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       11    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
       21    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
   774723    0.055    0.000    0.055    0.000 {method 'append' of 'list' objects}
      290    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
   220237    0.043    0.000    0.043    0.000 {method 'encode' of 'str' objects}
     3168    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
      812    0.001    0.000    0.001    0.000 {method 'find' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
     1550    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
   171481    0.051    0.000    0.070    0.000 {method 'get' of 'dict' objects}
      288    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
    42168    0.005    0.000    0.005    0.000 {method 'items' of 'dict' objects}
       93    0.000    0.000    0.001    0.000 {method 'join' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
      288    0.001    0.000    0.001    0.000 {method 'reduce' of 'numpy.ufunc' objects}
      288    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       10    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
       42    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
      288    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
